species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,AT1G24590,,AT1G24590,No embryo development defects.,,TAIR
ath,AT1G24590,,AT1G24590,Dramatically shorter hypocotyl compared to phyB-4 single mutant.  Adult plants have curled leaves lacking petioles and irregularly shaped siliques.,,TAIR
ath,AT1G24706,,AT1G24706,"Homozygotes not recoverable as mature plants. Most seeds abort however a small number (6%) were recovered after germination on MS plates. The seedlings had short roots, no true leaves and died soon after germination.",,TAIR
ath,AT1G24706,,AT1G24706,"Most homozygous embryos abort. Some can be recovered by germination on MS media. Those seedlings have short roots, never develop true leaves and die shortly after germination.",,TAIR
ath,AT1G24706,,AT1G24706,"Homozygotes have small stature, serrated leaves, an increased number of trichomes on their sepals, short filaments and pistils. Approximately 5% of the flowers of mutant plants had five petals. Their fertility was reduced to less than 20% compared to heterozygous plants due to embryonic abortion.",,TAIR
ath,AT1G24706,,AT1G24706,"Curly leaves, bushy plant, abormal petal distribution, atrophic anthers, male sterile fused carpels,extra trichomes in flower buds and about 15% of embryos abort.",,TAIR
ath,AT1G25220,,AT1G25220,suppressor of superoot2-1 phenotype,,TAIR
ath,AT1G25220,,AT1G25220,suppressor of superoot2-1 phenotype,,TAIR
ath,AT1G25220,,AT1G25220,"Ethylene insensitive in roots of 3-day-old dark-grown seedlings, shorter hypocotyls; hypocotyl height and ethylene defects can be complemented by 10uM Tryptophan; adult plants are pale and slightly reticulated.",,TAIR
ath,AT1G25220,,AT1G25220,Ethylene insensitive in roots of 3-day-old dark-grown seedlings; short hypocotyls; hypocotyl height and ethylene defects can be complemented by 10uM Tryptophan.,,TAIR
ath,AT1G25220,,AT1G25220,"Ethylene insensitive in roots of 3-day-old dark-grown seedlings, short hypocotyls; hypocotyl height and ethylene defects can be complemented by 10uM tryptophan.",,TAIR
ath,AT1G25220,,AT1G25220,"Ethylene insensitive in roots of 3-day-old dark-grown seedlings, short hypocotyls; hypocotyl height and ethylene defects can be complemented by 10uM tryptophan.",,TAIR
ath,AT1G25220,,AT1G25220,wei7 nearly completely supresses auxin-overproduction phenotype of sur2,,TAIR
ath,AT1G25220,,AT1G25220,Shows reduced triple response in air: roots of the double mutant are longer than that of the ctr1-1 single mutant.,,TAIR
ath,AT1G25220,,AT1G25220,Shows reduced triple response in air: roots of the double mutant are longer than that of the ctr1-1 single mutant.,,TAIR
ath,AT1G25350,,AT1G25350,"In heterozygous plants, 39% of ovules are aborted compared to 6% for wild type siblings.",,TAIR
ath,AT1G25410,,AT1G25410,"Medium size rosette,  leaf margins  slightly serrated, somewhat early flowering, light-green plants, height = 30-35 cm.",,TAIR
ath,AT1G25410,,AT1G25410,"leaves slightly serrated, light green plants, early flowering, height = 30-35 cm.",,TAIR
ath,AT1G25410,,AT1G25410,No visible phenotype.,,TAIR
ath,AT1G25410,,AT1G25410,No visible phenotype.,,TAIR
ath,AT1G25410,,AT1G25410,Fewer rosette leaves than wild type indicating a prolonged plastochron.,,TAIR
ath,AT1G25410,,AT1G25410,Flowering time is delayed when grown on vermiculite but not on nutrient agar.,,TAIR
ath,AT1G25410,,AT1G25410,Indistinguishable from wild type in the early stages of development. Phenotypic differences become evident as the plant age.,,TAIR
ath,AT1G25410,,AT1G25410,Rduced shoot apical meristem size and thin inflorescence stems.,,TAIR
ath,AT1G25410,,AT1G25410,Short and thin aerial parts.,,TAIR
ath,AT1G25410,,AT1G25410,Some seeds are aborted but surviving ones are larger than those of wild type.,,TAIR
ath,AT1G25410,,AT1G25410,"Thin, small plants.",,TAIR
ath,AT1G25410,,AT1G25410,No visible phenotype.,,TAIR
ath,AT1G25410,,AT1G25410,No visible phenotype.,,TAIR
ath,AT1G25410,,AT1G25410,No visible phenotype.,,TAIR
ath,AT1G25410,,AT1G25410,No visible phenotype.,,TAIR
ath,AT1G25410,,AT1G25410,Fewer rosette leaves than wild type indicating a prolonged plastochron.,,TAIR
ath,AT1G25410,,AT1G25410,Flowering time is delayed when grown on vermiculite but not on nutrient agar.,,TAIR
ath,AT1G25410,,AT1G25410,Indistinguishable from wild type in the early stages of development. Phenotypic differences become evident as the plant age.,,TAIR
ath,AT1G25410,,AT1G25410,Rduced shoot apical meristem size and thin inflorescence stems.,,TAIR
ath,AT1G25410,,AT1G25410,Short and thin aerial parts.,,TAIR
ath,AT1G25410,,AT1G25410,Some seeds are aborted but surviving ones are larger than those of wild type.,,TAIR
ath,AT1G25410,,AT1G25410,No visible phenotype.,,TAIR
ath,AT1G25490,,AT1G25490,decreased root and hypocotyl elongation in dark grown seedlings; apical hypocotyl hook defect (a partial hook forms); irregular waving and reversed slant in root waving assay; increased sensitivity to phosphatase inhibitors cantharidin and okadaic acid.,,TAIR
ath,AT1G25490,,AT1G25490,Reduced abscisic acid (ABA) sensitivity during seed germination and cotyledon expansion. Strongly increased ABA sensitivity of root growth and curling. Agravitropic root growth.,,TAIR
ath,AT1G25490,,AT1G25490,Agravitropic root growth.,,TAIR
ath,AT1G25490,,AT1G25490,Reduced abscisic acid (ABA) sensitivity during seed germination and cotyledon expansion. Strongly increased ABA sensitivity of root growth and curling. Agravitropic root growth.,,TAIR
ath,AT1G25490,,AT1G25490,"Length of ron3-2 rcn1 primary root significantly shorter than parentals. Lateral root density of ron3-2 rcn1 is partially restored compared with ron3-2. Apical dominance  partially restored in the ron3-2 rcn1 double mutant. The ron3 mutation inhibited growth of primary and lateral roots and apical dominance, implying that ron3 is epistatic to rcn1 for these parameters. The internalization of PIN1 and PIN2 is significantly reduced in the double mutant compared to either parental line.",,TAIR
ath,AT1G25540,,AT1G25540,No visible phenotype.,,TAIR
ath,AT1G25540,,AT1G25540,No visible phenotype.,,TAIR
ath,AT1G25540,,AT1G25540,No visible phenotype.,,TAIR
ath,AT1G25540,,AT1G25540,"The 35S:TaPFT1-expressing pft1 mutant lines display a lesion-mimic phenotype possibly due to constitutive activation of defenses. This lesion-mimic phenotype was particularly visible in the rosette leaves after bolting. In the plants grown under long day (LD) conditions (16 h), this lesion mimic phenotype was aggravated, with older leaves dying prematurely in parallel to the development of multiple shoots. ",,TAIR
ath,AT1G25540,,AT1G25540,susceptible to leaf infecting nectrophic pathogens,,TAIR
ath,AT1G25540,,AT1G25540,Reduced number of trichome papillae.,,TAIR
ath,AT1G25540,,AT1G25540,Reduced trichome branching,,TAIR
ath,AT1G25682,,AT1G25682,Enhanced GFP fluorescence in seedling stem and shoot apex resulting from the elevated level of translatable GFP.,,TAIR
ath,AT1G26260,,AT1G26260,"cib1 or cib5 single mutant shows no obvious phenotype, and cib1cib5 double mutant showed a mild but statistically significant delay of flowering under a photoperiodic inductive condition (plants were grown in short-day photoperiod (9h light/15h dark) for 20 days and transfered to long-day photoperiod (16h light/ 8h dark) for 4 days, and removed back to short-day to continue grow until flowering.",,TAIR
ath,AT1G26310,,AT1G26310,"double mutant; cal1-1 is a strong allele with inflorescence resembling a cauliflower; cal enhances ap1-1 mutant phenotype, to completely transform floral meristem to inflorescence meristem; cal1-1 alone confers no visible phenotype; ap1-1 presents homeotic conversions of sepals to bracts and formation of secondary flowers in the axil of the transformed sepals; lacks petals; tertiary flowers are found within the secondary flowers.",,TAIR
ath,AT1G26310,,AT1G26310,"Indistinguishable from ap1-1 cal1-1 double mutant. Upon DEX treatment, synchronized floral meristem formation is induced.",,TAIR
ath,AT1G26310,,AT1G26310,"Indistinguishable from ap1-1 cal1-1 double mutant. Upon DEX treatment, synchronized floral meristem formation is induced.",,TAIR
ath,AT1G26310,,AT1G26310,"Indistinguishable from ap1-1 cal1-1 double mutant. Upon DEX treatment, synchronized floral meristem formation is induced.",,TAIR
ath,AT1G26310,,AT1G26310,No visible phenotype.,,TAIR
ath,AT1G26310,,AT1G26310,"Flower meristems behave like inflorescence meristems and continuously elaborate new meristems, resulting in the 'cauliflower' phenotype. Eventually flowers resembling those of ap1 single mutants eventually appear and set seeds.",,TAIR
ath,AT1G26310,,AT1G26310,Inflorescences take 7-10 days longer than ap1 cal mutant to begin producing flowers.,,TAIR
ath,AT1G26310,,AT1G26310,"Flower meristems behave like inflorescence meristems and continuously elaborate new meristems, resulting in the 'cauliflower' phenotype. Eventually flowers resembling those of ap1 single mutants eventually appear and set seeds.",,TAIR
ath,AT1G26310,,AT1G26310,No visible phenotype.,,TAIR
ath,AT1G26630,,AT1G26630,"Increased resistance to Pseudomonas syringae pv tomato DC3000 colonization. 72hrs post-innoculation, CFU/leaf disc values were >94% lower tahn WT. Inhibition of infection is correlated with curtailed chlorosis and there fore programmed cell death.  Morphologically indistinguishable to WT.",,TAIR
ath,AT1G26630,,AT1G26630,"Increased leaf chlorosis in response to Pseudomonas syringae pv tomato DC3000 innoculation.  Severely stunted growth.   Many plants do not produce seed.  Stunted plants have yellow, curled leaves, purple cotyledons and abnormal flower morphology.  Severity of phenotype is directly correlated with level of overexpression.",,TAIR
ath,AT1G26640,,AT1G26640,Decrease in campesterol and sitosterol contents and decrease in &#946;-caryophyllene emission.,,TAIR
ath,AT1G26670,,AT1G26670,Zip1 dominantly supresses the zigzag phenotype of the zig1 mutant. The zip1 gain of function allele results in ectopic expression of VTI12 which forms complexes with SYP22. Corrects the gravtitropism defect of zag1 homozygotes.,,TAIR
ath,AT1G26700,,AT1G26700,No visible phenotype.,,TAIR
ath,AT1G26700,,AT1G26700,No visible phenotype.,,TAIR
ath,AT1G26700,,AT1G26700,"Aberrant root thigmomorphogenesis;  anisotropic, chiral root expansion manifesting as tightly curled root patterns upon contact with solid surfaces; this  defect  is nonadditive and dependent on light and nutrients.",,TAIR
ath,AT1G26700,,AT1G26700,"Aberrant root thigmomorphogenesis;  anisotropic, chiral root expansion manifesting as tightly curled root patterns upon contact with solid surfaces; this  defect  is nonadditive and dependent on light and nutrients.",,TAIR
ath,AT1G26700,,AT1G26700,"Aberrant root thigmomorphogenesis;  anisotropic, chiral root expansion manifesting as tightly curled root patterns upon contact with solid surfaces; this  defect  is nonadditive and dependent on light and nutrients.",,TAIR
ath,AT1G26780,,AT1G26780,defects in organ separation as a result of abnormal cell division and expansion during early boundary formation,,TAIR
ath,AT1G26810,,AT1G26810,"In contrast with wild-type plants, no Lea-containing peaks were found in extracts of the mutant.",,TAIR
ath,AT1G26810,,AT1G26810,"Mutant lines did not display a detectable signal with JIM84 (a monoclonal antibody specifically binding to Lea structures on plant N-glycans), whereas, in wild-type plants, a strong staining was visible.",,TAIR
ath,AT1G26810,,AT1G26810,No visible phenotype.,,TAIR
ath,AT1G26830,,AT1G26830,"Mutants are virtually indistinguishable  from wild-type siblings in the dark and in all light conditions, both at seedling and mature stages.",,TAIR
ath,AT1G26830,,AT1G26830,Significant increase (five- to sixfold) in the total amount of CSN5 with respect to the CSN5 level observed in the csn5a-2 single mutant.,,TAIR
ath,AT1G26830,,AT1G26830,"Mutants are virtually indistinguishable  from wild-type siblings in the dark and in all light conditions, both at seedling and mature stages.",,TAIR
ath,AT1G26830,,AT1G26830,Mutant plants flowered slightly later than wild type and had a reduced sensitivity of the inhibition of hypocotyl growth in far-red light,,TAIR
ath,AT1G26830,,AT1G26830,No visible phenotype under typical growth conditions.,,TAIR
ath,AT1G26830,,AT1G26830,"Arrest of embryogenesis occurred predominantly at heart stage. The following abnormalities were observed: premature or abnormal division of hypophyseal cell, underdeveloped short suspensor, abnormalities in procambial cell divisions, abnormalities in protoderm formation, underdeveloped endosperm with delayed cellularization.",,TAIR
ath,AT1G26830,,AT1G26830,Segregates about 17% embryo lethal. Embryos about around the transition stage.,,TAIR
ath,AT1G26870,,AT1G26870,"Homozygotes have a reduced number of columella root cap (COL) and lateral root cap (LRC) cell layers. Meristem length, meristem cell number and root length are comparable to WT. Periclinal division rates in the COL and LRC stem cells are reduced.",,TAIR
ath,AT1G27080,,AT1G27080,lower 13N export from the rosette leaves on a sink tissue mass basis,,TAIR
ath,AT1G27080,,AT1G27080,"nrt1.6-2 mutants have a much higher rate of seed abortion than wild type plants and aberrant embryonic development, often associated with the suspensor, can be observed by the one-cell and four-cell stages. Under normal nitrogen conditions, seeds of nrt1.6-2 mutants accumulate less nitrate than wild-type seeds. The silique length, mature seed weight, and germination rate of unaborted seeds do not differ noticeably between nrt1.6-2 mutants and wild type plants.",,TAIR
ath,AT1G27320,,AT1G27320,No inhibition of stimulation of cell division and greening of hypocotyl-derived calli when treated with cytokinin (similar to wildtype response).,,TAIR
ath,AT1G27320,,AT1G27320,No visible phenotype when grown on soil; cytokinin-induced cell division and greening of hypocotyl-derived calli are normal; normal or slightly reduced sensitivity to cytokinins in a shoot induction assay; slight effect on cytokinin-induced inhibition of,,TAIR
ath,AT1G27320,,AT1G27320,Normal or slightly reduced sensitivity to cytokinin in shoot induction assay (exogenous application of cytokinins induces wildtype shoot formation).,,TAIR
ath,AT1G27320,,AT1G27320,Double mutant; no visible phenotype when grown on soil; normal roots; less sensitive to cytokinin than is either single mutant; no appropriate response to cytokinin in callus and shoot induction assays; enhanced resistance to cytokinin-induced inhibition,,TAIR
ath,AT1G27320,,AT1G27320,No visible phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,Reduced  root  insensitivity to cytokinin.,,TAIR
ath,AT1G27320,,AT1G27320,"Bolting time is slightly delayed (2 to 3 days) and the inflorescence stem length is reduced. However, morphology and fertility of the flowers is relatively unaffected.",,TAIR
ath,AT1G27320,,AT1G27320,Compact rosettes with shortened petioles and small leaf blades.,,TAIR
ath,AT1G27320,,AT1G27320,Root elongation unaffected.,,TAIR
ath,AT1G27320,,AT1G27320,Semi-dwarf phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,Strong cytokinin-insensitive phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,The hypocotyl length of the double mutant is slightly decreased; this effect is largely due to reduction in cell number rather than cell size.,,TAIR
ath,AT1G27320,,AT1G27320,"The leaves of the double mutant expand more slowly than those of wildtype. At 17days after germination, their surface area is 55% that of wildtype plants.",,TAIR
ath,AT1G27320,,AT1G27320,Aborted vascular system containing few protoxylem cells in the primary root. Normal adventitious root-vascular system.,,TAIR
ath,AT1G27320,,AT1G27320,Adventitious roots are normal.,,TAIR
ath,AT1G27320,,AT1G27320,"Does not produce lateral roots from the primary root. However, 10 days after germination, lateral roots are formed at the upper part of the hypocotyl rather than at the root-hypocotyl junction.",,TAIR
ath,AT1G27320,,AT1G27320,Dwarf phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,Growth severely affected during reproductive growth phase: onset of flowering varies with each individual plant.,,TAIR
ath,AT1G27320,,AT1G27320,Leaf shape slightly altered: longitudinal length of blade more affected than lateral length. Impaired leaf vasculature.,,TAIR
ath,AT1G27320,,AT1G27320,Leaves expand more slowly than those of wildtype controls.,,TAIR
ath,AT1G27320,,AT1G27320,"Normal vascular system in adventitious roots, although the hypocotyl and primary root develop aborted vascular tissues.",,TAIR
ath,AT1G27320,,AT1G27320,Postembryonic growth of roots (primary and lateral) severely impaired.,,TAIR
ath,AT1G27320,,AT1G27320,"Reduced seedling size with small cotyledons, slightly shortened hypocotyls (65% of wildtype) and significantly reduced root length.",,TAIR
ath,AT1G27320,,AT1G27320,"The leaves of the triple mutant expand more slowly than those of wildtype. At 17 days after germination, their surface area is 20% that of wildtype plants.",,TAIR
ath,AT1G27320,,AT1G27320,The rate of leaf primordial formation is slightly decreased but the phyllotaxy is normal.,,TAIR
ath,AT1G27320,,AT1G27320,Normal roots.,,TAIR
ath,AT1G27320,,AT1G27320,Smaller leaves and shorter stems than wildtype.,,TAIR
ath,AT1G27320,,AT1G27320,Compact rosettes with shortened petioles and small leaf blades.,,TAIR
ath,AT1G27320,,AT1G27320,Semi-dwarf phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,Enhancement of the inhibition of cytokinin-induced stimulation of cell division and greening of hypocotyl-derived calli compared to the responsed observed with CRE1 single mutants (e.g. cre1-10).,,TAIR
ath,AT1G27320,,AT1G27320,Normal or slightly reduced sensitivity to cytokinin in shoot induction assay (exogenous application of cytokinins induces wildtype shoot formation).,,TAIR
ath,AT1G27320,,AT1G27320,Normal roots.,,TAIR
ath,AT1G27320,,AT1G27320,Reduced sensitivity to cytokinin in root growth assay (exogenous application of cytokinins inhibits wildtype root elongation).,,TAIR
ath,AT1G27320,,AT1G27320,Smaller leaves and shorter stems than wildtype.,,TAIR
ath,AT1G27320,,AT1G27320,Chlorophyll content further reduced compared to single mutant ahk3-7.,,TAIR
ath,AT1G27320,,AT1G27320,Displays secondary lateral root branching (not seen in wild-type).,,TAIR
ath,AT1G27320,,AT1G27320,Downwards bending of cotyledons indicating differential growth in the adaxial and abaxial sides.,,TAIR
ath,AT1G27320,,AT1G27320,Early germination compared to wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Enhancement of phenotype observed for single mutant ahk3-7: Reduced ability to respond to cytokinin by callus or shoot formation.,,TAIR
ath,AT1G27320,,AT1G27320,Enhancement of phenotype observed in single mutant ahk3-7: Mutant seedlings grow better and form darker green leaves in the presence of elevated levels of cytokinins in medium. Increased cytokinin resistance,,TAIR
ath,AT1G27320,,AT1G27320,Epidermal cells of fifth leaf at maturity are about double in size compared to wild-type cells. Leaves formed at later stages are similar to wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Further reduction of rosette diameter size compared to single mutant ahk3-7.,,TAIR
ath,AT1G27320,,AT1G27320,No alteration of flowering induction timing.,,TAIR
ath,AT1G27320,,AT1G27320,No alteration of rate of leaf formation.,,TAIR
ath,AT1G27320,,AT1G27320,Reduced length and width of leaves but overall form and heteroblasty is not altered.,,TAIR
ath,AT1G27320,,AT1G27320,Resistant to cytokinin-induced hypocotyl shortening.,,TAIR
ath,AT1G27320,,AT1G27320,Three- to tenfold higher cytokinin concentrations required to induce callus formation and growth. Shoot formation very rarely observed in double mutant explants.,,TAIR
ath,AT1G27320,,AT1G27320,Total loss of cytokinin-dependent chlorophyll retention in leaves (under dark conditions causing the so-called 'dark-induced senescence').,,TAIR
ath,AT1G27320,,AT1G27320,Two- to three-fold increase of concentrations of all zeatin metabolites.,,TAIR
ath,AT1G27320,,AT1G27320,Almost completely infertile but can be allowed to self-fertilize under favorable temperature and light conditions.,,TAIR
ath,AT1G27320,,AT1G27320,Chlorophyll content about 35% of that of wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Delay in flowering induction.,,TAIR
ath,AT1G27320,,AT1G27320,Delay in rate of leaf formation. Longer plastochrone.,,TAIR
ath,AT1G27320,,AT1G27320,Downwards bending of cotyledons indicating differential growth in the adaxial and abaxial sides.,,TAIR
ath,AT1G27320,,AT1G27320,Early germination compared to wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Increase in trans-zeatin (16-fold) and trans-zeatin ribosides (9-fold) concentrations. 50-fold concentration increase for zeatin-O-glucoside.,,TAIR
ath,AT1G27320,,AT1G27320,Increased cytokinin resistance compared to double mutant ahk2-5 ahk3-7.,,TAIR
ath,AT1G27320,,AT1G27320,"Increased seed size, largely due to increased size of the embryo. Embryonic root epidermal cells increased 15% in number and 30% in size compared to wild-type.",,TAIR
ath,AT1G27320,,AT1G27320,"Leaf epifermal cell size is increased about three-fold compared to wild-type cells, in young as well as older leaves.",,TAIR
ath,AT1G27320,,AT1G27320,Shorter hypocotyls than wild-type when grown in white light but increase in length when grown in darkness (~25%) and red- and far-red-light.,,TAIR
ath,AT1G27320,,AT1G27320,Stronger reduction of shoot development compared to double mutant ahk2-5 ahk3-7.,,TAIR
ath,AT1G27320,,AT1G27320,Total loss of cytokinin-dependent chlorophyll retention in leaves (under dark conditions causing the so-called 'dark-induced senescence').,,TAIR
ath,AT1G27320,,AT1G27320,No inhibition of stimulation of cell division and greening of hypocotyl-derived calli when treated with cytokinin (similar to wildtype response).,,TAIR
ath,AT1G27320,,AT1G27320,No visible phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,Normal or slightly reduced sensitivity to cytokinin in shoot induction assay (exogenous application of cytokinins induces wildtype shoot formation).,,TAIR
ath,AT1G27320,,AT1G27320,Strong cytokinin-insensitive phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,Root elongation unaffected.,,TAIR
ath,AT1G27320,,AT1G27320,Seedlings appear normal.,,TAIR
ath,AT1G27320,,AT1G27320,No visible phenotype.,,TAIR
ath,AT1G27320,,AT1G27320,"Reduced levels of cytokinin inducible gene expression, specifically AAR5-7.",,TAIR
ath,AT1G27320,,AT1G27320,"The meristem of the mutants did not stop growing at 5 dpg and kept increasing in size. Furthermore, the growth rate of mutant roots was higher than the wild-type, resulting in longer roots.",,TAIR
ath,AT1G27320,,AT1G27320,The root-meristem size of the double mutant was indistinguishable from that of the ahk3 mutant.,,TAIR
ath,AT1G27320,,AT1G27320,The root-meristem size of the double mutant was indistinguishable from that of the ahk3 mutant.,,TAIR
ath,AT1G27320,,AT1G27320,Reduced down-regulaton of phosphate starvation induced gene expression when plants are treated with cytokinins. Reduced response to exogenous cytokinins.,,TAIR
ath,AT1G27320,,AT1G27320,Chlorophyll content about 75% of that of wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Early germination compared to wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Final height of mutant plant about two-thirds of that of wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Mutant seedlings grow better and form darker green leaves in the presence of elevated levels of cytokinins in medium.,,TAIR
ath,AT1G27320,,AT1G27320,No loss of cytokinin-dependent chlorophyll retention in leaves (under dark conditions causing the so-called 'dark-induced senescence').,,TAIR
ath,AT1G27320,,AT1G27320,Reduced ability to respond to cytokinin by callus or shoot formation.,,TAIR
ath,AT1G27320,,AT1G27320,Rosette diameter reduced ~15% compared to wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Two- to three-fold increase of concentrations of all zeatin metabolites.,,TAIR
ath,AT1G27320,,AT1G27320,Displays secondary lateral root branching (not seen in wild-type).,,TAIR
ath,AT1G27320,,AT1G27320,Early germination compared to wild-type.,,TAIR
ath,AT1G27320,,AT1G27320,Resistant to cytokinin-induced hypocotyl shortening.,,TAIR
ath,AT1G27320,,AT1G27320,Total loss of cytokinin-dependent chlorophyll retention in leaves (under dark conditions causing the so-called 'dark-induced senescence').,,TAIR
ath,AT1G27320,,AT1G27320,Two- to three-fold increase of concentrations of all zeatin metabolites.,,TAIR
ath,AT1G27320,,AT1G27320,Cytokinin insensitive (no inhibition of growth compared to wildtype).,,TAIR
ath,AT1G27320,,AT1G27320,Occasionally produces inflorescence stems with abnormal and non-functional flowers which did not produce seeds.,,TAIR
ath,AT1G27320,,AT1G27320,Shoot and root growth is very slow and leaf number is decreased compared to wildtype.,,TAIR
ath,AT1G27320,,AT1G27320,Reduced sensitivity to cytokinin in root growth assay (exogenous application of cytokinins inhibits wildtype root elongation).,,TAIR
ath,AT1G27320,,AT1G27320,"delayed leaf senescence; chlorophyll content and the  photochemical efficiency of photosystem II (Fv/Fm) physiological  markers of leaf senescence, were maintained at  higher levels in the ore12-1 mutant with age of the leaves; chlorophyll a/b-binding protein (CAB) gene and a senescenceassociated  gene SAG12 were expressed at higher and lower  levels, respectively; mutation greatly delayed dark-induced leaf senescence",,TAIR
ath,AT1G27320,,AT1G27320,Small SAM and limited root growth.,,TAIR
ath,AT1G27360,,AT1G27360,dcl1 mutant-like defects in embryo development in 17% of the selfed progeny. Partial supression of the early embryonic dcl1 phenotype.,,TAIR
ath,AT1G27360,,AT1G27360,Supression of dcl1 phenotypes in early stages of embryo development (globular and early heart stage). Full penetrance of dcl1 phenotype in later stages (late heart and torpedo stage).,,TAIR
ath,AT1G27360,,AT1G27360,Delayed vegetative phase change. Increased rate of leaf initiation.,,TAIR
ath,AT1G27360,,AT1G27360,Delayed vegetative phase change. Increased rate of leaf initiation.,,TAIR
ath,AT1G27360,,AT1G27360,Delayed vegetative phase change. Increased rate of leaf initiation.,,TAIR
ath,AT1G27360,,AT1G27360,Delayed vegetative phase change. Increased rate of leaf initiation. Delayed flowering time.,,TAIR
ath,AT1G27360,,AT1G27360,Delayed vegetative phase change. Increased rate of leaf initiation. Delayed flowering time.,,TAIR
ath,AT1G27360,,AT1G27360,"Delayed vegetative phase change. Increased rate of leaf initiation. More severe vegetative phenotype than 35S::MIR156A (CS67849). Delayed flowering time, equal to 35S::MIR156A.",,TAIR
ath,AT1G27360,,AT1G27360,"Cauline leaves and sepal trichomes show morphological defects.Specifically, leaf lamina is wider than WT in the third cauline leaf. These phenotypes indicate a delayed vegetative - to reproductive phase change.",,TAIR
ath,AT1G27360,,AT1G27360,Wider lamina in the third cauline leaf than the respective single mutants.,,TAIR
ath,AT1G27370,,AT1G27370,Wider lamina in the third cauline leaf than the respective single mutants. Increased number of trichomes on sepals than the respective single mutants.,,TAIR
ath,AT1G27370,,AT1G27370,dcl1 mutant-like defects in embryo development in 25% of the selfed progeny. Full penetrance of the dcl1 phenotype.,,TAIR
ath,AT1G27370,,AT1G27370,No visible phenotype,,TAIR
ath,AT1G27370,,AT1G27370,Delayed vegetative phase change. Increased rate of leaf initiation.,,TAIR
ath,AT1G27370,,AT1G27370,"Delayed vegetative phase change. Increased rate of leaf initiation. More severe vegetative phenotype than 35S::MIR156A (CS67849). Delayed flowering time, equal to 35S::MIR156A.",,TAIR
ath,AT1G27370,,AT1G27370,"Cauline leaves and sepal trichomes show morphological defects.Specifically, leaf lamina is wider than WT in the third cauline leaf. These phenotypes indicate a delayed vegetative - to reproductive phase change.",,TAIR
ath,AT1G27450,,AT1G27450,"resistant to 2,6-diaminopurine (0.1 mM); long root and green leaves when grown on selective medium (wild type has reduced root elongation and chlorosis); 10-15 percent of the wild type level of adenine phosphoribosyl transferase activity; does not induce callus efficiently; slower growth on soil than wild type; partially male sterile (2 percent seed yield).",,TAIR
ath,AT1G27450,,AT1G27450,"resistant to 2,6-diaminopurine (0.1 mM); long root and green leaves when grown on selective medium (wild type has reduced root elongation and chlorosis); 2 percent of the wild-type level of adenine phosphoribosyl transferase activity; does not induce callus efficiently; slower growth on soil than wild type; male sterile.",,TAIR
ath,AT1G27450,,AT1G27450,"resistant to 2,6-diaminopurine (0.1 mM); long root and green leaves when grown on selective medium (wild type has reduced root elongation and chlorosis); 1 percent of the wild-type level of adenine phosphoribosyl transferase activity; does not induce callus efficiently; slower growth on soil than wild type; male sterile.",,TAIR
ath,AT1G27461,,AT1G27461,Homozygous drg mutants are more sensitive to drought and freezing temperatures.,,TAIR
ath,AT1G27510,,AT1G27510,No visible phenotype.,,TAIR
ath,AT1G27510,,AT1G27510,"Once they were transferred to the long day conditions (after being grown in constant light until they reached the rosette leaf stage and were ready to bolt), the mutant plants continued to grow similarly to wild type except that their growth was slightly reduced and their final height was ~80% of that of wild type.",,TAIR
ath,AT1G27510,,AT1G27510,Under continuous light the mutant plants grew equally well compared to wild type and finally reached the same height.,,TAIR
ath,AT1G27510,,AT1G27510,When mature plants grown under continuous light were shifted to the dark for 8 h free protochlorophyllide accumulated in the mutant to similar levels in rosette leaves and were 3- to 4-fold higher than in wild-type controls.,,TAIR
ath,AT1G27510,,AT1G27510,"Once they were transferred to the long day conditions (after being grown in constant light until they reached the rosette leaf stage and were ready to bolt), the mutant plants stopped growing.",,TAIR
ath,AT1G27510,,AT1G27510,Under continuous light the mutant plants grew equally well compared to wild type and finally reached the same height.,,TAIR
ath,AT1G27510,,AT1G27510,When mature plants grown under continuous light were shifted to the dark for 8 h free protochlorophyllide accumulated in the mutant to similar levels in rosette leaves and were 3- to 4-fold higher than in wild-type controls.,,TAIR
ath,AT1G27595,,AT1G27595,"Increased sensitivity to glucose. When grown on 2-3% supplemental glucose, roots are shorter than wt and reduced chlorophyll levels. Increased rate of dark grown growth when grown on supplemental glucose. Increased sensitivity to ABA.",,TAIR
