species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,emb2|GRMZM5G884466,embryo specific2|MaizeGDB:GRMZM5G884466|PPR8522|emb8522,GRMZM5G884466,,GO:0009507,MaizeGDB
zma,et1|GRMZM2G157574,etched1|MaizeGDB:GRMZM2G157574,GRMZM2G157574,,GO:0009507,MaizeGDB
zma,cyc8|GRMZM2G138886,cyclin8|MaizeGDB:GRMZM2G138886|CYCB2;2,GRMZM2G138886,,GO:0009524,MaizeGDB
zma,crp1|GRMZM2G083950,chloroplast RNA processing1|MaizeGDB:GRMZM2G083950,GRMZM2G083950,,GO:0009532,MaizeGDB
zma,emb17|GRMZM2G119691,embryo defective17|MaizeGDB:GRMZM2G119691|emb12,GRMZM2G119691,,GO:0009536,MaizeGDB
zma,et1|GRMZM2G157574,etched1|MaizeGDB:GRMZM2G157574,GRMZM2G157574,,GO:0009536,MaizeGDB
zma,pyrd1|GRMZM2G030299,pyrimidine deaminase1|MaizeGDB:GRMZM2G030299|PyrD,GRMZM2G030299,,GO:0009536,MaizeGDB
zma,pyrr1|PyrR,pyrimidine reductase riboflavin1|MaizeGDB:PyrR,,,GO:0009536,MaizeGDB
zma,tsa1|GRMZM5G841619,tryptophan synthase alpha subunit1|MaizeGDB:GRMZM5G841619,GRMZM5G841619,,GO:0009536,MaizeGDB
zma,why1|GRMZM2G155662,whirly1|MaizeGDB:GRMZM2G155662,GRMZM2G155662,,GO:0009536,MaizeGDB
zma,hcf60|GRMZM2G038013,high chlorophyll fluorescence60|MaizeGDB:GRMZM2G038013,GRMZM2G038013,,GO:0009547,MaizeGDB
zma,ig1|GRMZM2G118250,indeterminate gametophyte1|MaizeGDB:GRMZM2G118250,GRMZM2G118250,,GO:0009553,MaizeGDB
zma,gams1|ga-ms1,gametophytic male sterile1|MaizeGDB:ga-ms1,,,GO:0009555,MaizeGDB
zma,gams1|ga-ms1,gametophytic male sterile1|MaizeGDB:ga-ms1,,,GO:0009556,MaizeGDB
zma,crs2|GRMZM2G132021,chloroplast RNA splicing2|MaizeGDB:GRMZM2G132021,GRMZM2G132021,,GO:0009570,MaizeGDB
zma,add1|GRMZM2G120178,alternative discordia1|MaizeGDB:GRMZM2G120178,GRMZM2G120178,,GO:0009574,MaizeGDB
zma,dcd1|GRMZM2G083459,discordia1|MaizeGDB:GRMZM2G083459,GRMZM2G083459,,GO:0009574,MaizeGDB
zma,pox1|GRMZM2G104394,guaiacol peroxidase1|MaizeGDB:GRMZM2G104394,GRMZM2G104394,,GO:0009611,MaizeGDB
zma,pox2|GRMZM2G040638,guaiacol peroxidase2|MaizeGDB:GRMZM2G040638,GRMZM2G040638,,GO:0009611,MaizeGDB
zma,pox3|GRMZM2G135108,guaiacol peroxidase3|MaizeGDB:GRMZM2G135108,GRMZM2G135108,,GO:0009611,MaizeGDB
zma,grf1|GRMZM2G102499,general regulatory factor1|MaizeGDB:GRMZM2G102499|GF14-6,GRMZM2G102499,,GO:0009620,MaizeGDB
zma,hm1|GRMZM5G881887,Helminthosporium carbonum susceptibility1|MaizeGDB:GRMZM5G881887,GRMZM5G881887,,GO:0009620,MaizeGDB
zma,hm2|GRMZM2G086773,Helminthosporium carbonum susceptibility2|MaizeGDB:GRMZM2G086773,GRMZM2G086773,,GO:0009620,MaizeGDB
zma,nactf23|GRMZM2G068973,NAC-transcription factor 23|MaizeGDB:GRMZM2G068973|ZmNAC100,GRMZM2G068973,,GO:0009620,MaizeGDB
zma,nactf70|GRMZM2G312201,NAC-transcription factor 70|MaizeGDB:GRMZM2G312201|ZmNAC41,GRMZM2G312201,,GO:0009620,MaizeGDB
zma,rack1|GRMZM2G038032,receptor for activated C kinase1|MaizeGDB:GRMZM2G038032,GRMZM2G038032,,GO:0009620,MaizeGDB
zma,gst27|GRMZM2G077206,glutathione transferase27|MaizeGDB:GRMZM2G077206,GRMZM2G077206,,GO:0009635,MaizeGDB
zma,gst27|GRMZM2G077206,glutathione transferase27|MaizeGDB:GRMZM2G077206,GRMZM2G077206,,GO:0009635,MaizeGDB
zma,gsht1|GRMZM2G421491,glutathione transporter1|MaizeGDB:GRMZM2G421491,GRMZM2G421491,,GO:0009635,MaizeGDB
zma,gsht1|GRMZM2G421491,glutathione transporter1|MaizeGDB:GRMZM2G421491,GRMZM2G421491,,GO:0009635,MaizeGDB
zma,mrpa1|GRMZM2G113203,multidrug resistance protein associated1|MaizeGDB:GRMZM2G113203,GRMZM2G113203,,GO:0009635,MaizeGDB
zma,mrpa1|GRMZM2G113203,multidrug resistance protein associated1|MaizeGDB:GRMZM2G113203,GRMZM2G113203,,GO:0009635,MaizeGDB
zma,na1|GRMZM2G449033,nana plant1|MaizeGDB:GRMZM2G449033|ZmDET2,GRMZM2G449033,,GO:0009647,MaizeGDB
zma,an1|GRMZM2G081554,anther ear1|MaizeGDB:GRMZM2G081554,GRMZM2G081554,,GO:0009686,MaizeGDB
zma,d1|GRMZM2G036340,dwarf plant1|MaizeGDB:GRMZM2G036340|ZmGA3ox2,GRMZM2G036340,,GO:0009686,MaizeGDB
zma,d3|GRMZM2G093195,dwarf plant3|MaizeGDB:GRMZM2G093195,GRMZM2G093195,,GO:0009686,MaizeGDB
zma,a1|GRMZM2G026930,anthocyaninless1|MaizeGDB:GRMZM2G026930,GRMZM2G026930,,GO:0009718,MaizeGDB
zma,bz2|GRMZM2G016241,bronze2|MaizeGDB:GRMZM2G016241,GRMZM2G016241,,GO:0009718,MaizeGDB
zma,chi1|GRMZM2G155329,chalcone flavanone isomerase1|MaizeGDB:GRMZM2G155329,GRMZM2G155329,,GO:0009718,MaizeGDB
zma,c2|GRMZM2G422750,colorless2|MaizeGDB:GRMZM2G422750,GRMZM2G422750,,GO:0009718,MaizeGDB
zma,abph1|GRMZM2G035688,aberrant phyllotaxy1|MaizeGDB:GRMZM2G035688,GRMZM2G035688,,GO:0009734,MaizeGDB
zma,abph1|GRMZM2G035688,aberrant phyllotaxy1|MaizeGDB:GRMZM2G035688,GRMZM2G035688,,GO:0009736,MaizeGDB
zma,pin1|GRMZM2G098643,PIN-formed protein1|MaizeGDB:GRMZM2G098643|pin1a,GRMZM2G098643,,GO:0009736,MaizeGDB
zma,nac1|GRMZM25015605,NaCl stress protein1|MaizeGDB:GRMZM25015605|pmp3-1,GRMZM25015605,,GO:0009737,MaizeGDB
zma,nactf49|GRMZM2G347043,NAC-transcription factor 49|MaizeGDB:GRMZM2G347043|ZmSNAC1,GRMZM2G347043,,GO:0009737,MaizeGDB
zma,pmpm2|GRMZM2G153369,proteolipid membrane potential regulator2|MaizeGDB:GRMZM2G153369|pmp3-2,GRMZM2G153369,,GO:0009737,MaizeGDB
zma,pmpm3|GRMZM2G079306,proteolipid membrane potential regulator3|MaizeGDB:GRMZM2G079306|pmp3-3,GRMZM2G079306,,GO:0009737,MaizeGDB
zma,pmpm4|GRMZM2G179462,proteolipid membrane potential regulator4|MaizeGDB:GRMZM2G179462|pmp3-4,GRMZM2G179462,,GO:0009737,MaizeGDB
zma,pmpm5|GRMZM2G477325,proteolipid membrane potential regulator5|MaizeGDB:GRMZM2G477325|pmp3-5,GRMZM2G477325,,GO:0009737,MaizeGDB
zma,pmpm6|GRMZM2G020091,proteolipid membrane potential regulator6|MaizeGDB:GRMZM2G020091|pmp3-6,GRMZM2G020091,,GO:0009737,MaizeGDB
zma,pmpm7|GRMZM2G099984,proteolipid membrane potential regulator7|MaizeGDB:GRMZM2G099984|pmp3-7,GRMZM2G099984,,GO:0009737,MaizeGDB
zma,pmpm8|GRMZM2G066870,proteolipid membrane potential regulator8|MaizeGDB:GRMZM2G066870|pmp3-8,GRMZM2G066870,,GO:0009737,MaizeGDB
zma,mpk2|GRMZM2G020216,MAP kinase2|MaizeGDB:GRMZM2G020216|MPK5,GRMZM2G020216,,GO:0009742,MaizeGDB
zma,nactf23|GRMZM2G068973,NAC-transcription factor 23|MaizeGDB:GRMZM2G068973|ZmNAC100,GRMZM2G068973,,GO:0009751,MaizeGDB
zma,nactf70|GRMZM2G312201,NAC-transcription factor 70|MaizeGDB:GRMZM2G312201|ZmNAC41,GRMZM2G312201,,GO:0009751,MaizeGDB
zma,nactf23|GRMZM2G068973,NAC-transcription factor 23|MaizeGDB:GRMZM2G068973|ZmNAC100,GRMZM2G068973,,GO:0009753,MaizeGDB
zma,nactf70|GRMZM2G312201,NAC-transcription factor 70|MaizeGDB:GRMZM2G312201|ZmNAC41,GRMZM2G312201,,GO:0009753,MaizeGDB
zma,dsc1|GRMZM2G117329,discolored kernel1|MaizeGDB:GRMZM2G117329,GRMZM2G117329,,GO:0009790,MaizeGDB
zma,emb14|GRMZM2G384293,embryo defective 14|MaizeGDB:GRMZM2G384293,GRMZM2G384293,,GO:0009790,MaizeGDB
zma,emb17|GRMZM2G119691,embryo defective17|MaizeGDB:GRMZM2G119691|emb12,GRMZM2G119691,,GO:0009790,MaizeGDB
zma,emb17|GRMZM2G119691,embryo defective17|MaizeGDB:GRMZM2G119691|emb12,GRMZM2G119691,,GO:0009790,MaizeGDB
zma,emb18|GRMZM2G136559,embryo specific18|MaizeGDB:GRMZM2G136559|emb8516|PPRLl35,GRMZM2G136559,,GO:0009790,MaizeGDB
zma,emb2|GRMZM5G884466,embryo specific2|MaizeGDB:GRMZM5G884466|emb8522|1PPR8522,GRMZM5G884466,,GO:0009790,MaizeGDB
zma,emb2|GRMZM5G884466,embryo specific2|MaizeGDB:GRMZM5G884466|PPR8522|emb8522,GRMZM5G884466,,GO:0009790,MaizeGDB
zma,why1|GRMZM2G155662,whirly1|MaizeGDB:GRMZM2G155662|emb16,GRMZM2G155662,,GO:0009790,MaizeGDB
zma,bm1|GRMZM5G844562,brown midrib1|MaizeGDB:GRMZM5G844562,GRMZM5G844562,,GO:0009809,MaizeGDB
zma,bm2|GRMZM2G347056,brown midrib2|MaizeGDB:GRMZM2G347056,GRMZM2G347056,,GO:0009809,MaizeGDB
zma,bm3|AC196475.3_FG004,brown midrib3|MaizeGDB:AC196475.3_FG004,,,GO:0009809,MaizeGDB
zma,bm4|GRMZM2G393334,brown midrib4|MaizeGDB:GRMZM2G393334,GRMZM2G393334,,GO:0009809,MaizeGDB
zma,bz1|GRMZM2G165390,bronze1|MaizeGDB:GRMZM2G165390,GRMZM2G165390,,GO:0009813,MaizeGDB
zma,chi1|GRMZM2G155329,chalcone flavanone isomerase1|MaizeGDB:GRMZM2G155329,GRMZM2G155329,,GO:0009813,MaizeGDB
zma,na1|GRMZM2G449033,nana plant1|MaizeGDB:GRMZM2G449033|ZmDET2,GRMZM2G449033,,GO:0009826,MaizeGDB
zma,c2|GRMZM2G422750,colorless2|MaizeGDB:GRMZM2G422750,GRMZM2G422750,,GO:0009846,MaizeGDB
zma,whp1|GRMZM2G151227,white pollen1|MaizeGDB:GRMZM2G151227,GRMZM2G151227,,GO:0009846,MaizeGDB
zma,de18|GRMZM2G091819,defective18|MaizeGDB:GRMZM2G091819|yuc1,GRMZM2G091819,,GO:0009850,MaizeGDB
zma,an1|GRMZM2G081554,anther ear1|MaizeGDB:GRMZM2G081554,GRMZM2G081554,,GO:0009905,MaizeGDB
zma,pebp8|GRMZM2G179264,phosphatidylethanolamine-binding protein8|MaizeGDB:GRMZM2G179264|ZCN8,GRMZM2G179264,,GO:0009911,MaizeGDB
zma,tdy2|GRMZM5G840560,tie-dyed2|MaizeGDB:GRMZM5G840560,GRMZM5G840560,,GO:0009915,MaizeGDB
zma,tdy2|GRMZM5G840560,tie-dyed2|MaizeGDB:GRMZM5G840560,GRMZM5G840560,,GO:0009915,MaizeGDB
zma,ig1|GRMZM2G118250,indeterminate gametophyte1|MaizeGDB:GRMZM2G118250,GRMZM2G118250,,GO:0009944,MaizeGDB
zma,de18|GRMZM2G091819,defective18|MaizeGDB:GRMZM2G091819|yuc1,GRMZM2G091819,,GO:0009960,MaizeGDB
zma,dsc1|GRMZM2G117329,discolored kernel1|MaizeGDB:GRMZM2G117329,GRMZM2G117329,,GO:0009960,MaizeGDB
zma,fl2|GRMZM2G397687,floury2|MaizeGDB:GRMZM2G397687,GRMZM2G397687,,GO:0009960,MaizeGDB
zma,why1|GRMZM2G155662,whirly1|MaizeGDB:GRMZM2G155662,GRMZM2G155662,,GO:0009960,MaizeGDB
zma,na1|GRMZM2G449033,nana plant1|MaizeGDB:GRMZM2G449033|ZmDET2,GRMZM2G449033,,GO:0009965,MaizeGDB
zma,bd1|GRMZM2G307119,branched silkless1|MaizeGDB:GRMZM2G307119,GRMZM2G307119,,GO:0010014,MaizeGDB
zma,abph1|GRMZM2G035688,aberrant phyllotaxy1|MaizeGDB:GRMZM2G035688,GRMZM2G035688,,GO:0010016,MaizeGDB
zma,asc1|GRMZM2G140633,asceapen1|MaizeGDB:GRMZM2G140633,GRMZM2G140633,,GO:0010016,MaizeGDB
zma,ccd8|GRMZM2G446858,carotenoid cleavage dioxygenase8|MaizeGDB:GRMZM2G446858,GRMZM2G446858,,GO:0010016,MaizeGDB
zma,clpp2|GRMZM2G056373,chloroplast protease complex P2|MaizeGDB:GRMZM2G056373|ClpP5,GRMZM2G056373,,GO:0010027,MaizeGDB
zma,v30|GRMZM2G121456,virescent30|MaizeGDB:GRMZM2G121456|vyl|ClpP5|clpp1,GRMZM2G121456,,GO:0010027,MaizeGDB
zma,so1|GRMZM2G114739,sulfite oxidase1|MaizeGDB:GRMZM2G114739,GRMZM2G114739,,GO:0010035,MaizeGDB
zma,rum1|GRMZM2G037368,rootless with undetectable meristems1|MaizeGDB:GRMZM2G037368,GRMZM2G037368,,GO:0010051,MaizeGDB
zma,tdy2|GRMZM5G840560,tie-dyed2|MaizeGDB:GRMZM5G840560,GRMZM5G840560,,GO:0010051,MaizeGDB
zma,kn1|GRMZM2G017087,knotted1|MaizeGDB:GRMZM2G017087,GRMZM2G017087,,GO:0010073,MaizeGDB
zma,ct2|GRMZM2G064732,compact plant2|MaizeGDB:GRMZM2G064732,GRMZM2G064732,,GO:0010075,MaizeGDB
zma,asc1|GRMZM2G140633,asceapen1|MaizeGDB:GRMZM2G140633,GRMZM2G140633,,GO:0010087,MaizeGDB
zma,br2|GRMZM2G315375,brachytic2|MaizeGDB:GRMZM2G315375,GRMZM2G315375,,GO:0010087,MaizeGDB
zma,snrkII8|GRMZM2G138861,SnRK2 serine threonine protein kinase8|MaizeGDB:GRMZM2G138861|ZmOST1,GRMZM2G138861,,GO:0010148,MaizeGDB
zma,ct2|GRMZM2G064732,compact plant2|MaizeGDB:GRMZM2G064732,GRMZM2G064732,,GO:0010150,MaizeGDB
zma,nactf23|GRMZM2G068973,NAC-transcription factor 23|MaizeGDB:GRMZM2G068973|ZmNAC100,GRMZM2G068973,,GO:0010150,MaizeGDB
zma,nactf70|GRMZM2G312201,NAC-transcription factor 70|MaizeGDB:GRMZM2G312201|ZmNAC41,GRMZM2G312201,,GO:0010150,MaizeGDB
zma,sbe3|GRMZM2G073054,starch branching enzyme3|MaizeGDB:GRMZM2G073054|sbe2a|SBEIIA,GRMZM2G073054,,GO:0010150,MaizeGDB
zma,bif2|GRMZM2G171822,barren inflorescence2|MaizeGDB:GRMZM2G171822,GRMZM2G171822,,GO:0010229,MaizeGDB
zma,cg1|GRMZM2G022489,corngrass1|MaizeGDB:GRMZM2G022489,GRMZM2G022489,,GO:0010229,MaizeGDB
zma,emb2|GRMZM5G884466,embryo specific2|MaizeGDB:GRMZM5G884466|PPR8522|emb8522,GRMZM5G884466,,GO:0010239,MaizeGDB
zma,gras58|GRMZM2G132794,GRAS-transcription factor 58|MaizeGDB:GRMZM2G132794|shr1,GRMZM2G132794,,GO:0010305,MaizeGDB
zma,ccd8|GRMZM2G446858,carotenoid cleavage dioxygenase8|MaizeGDB:GRMZM2G446858,GRMZM2G446858,,GO:0010311,MaizeGDB
zma,cg1|GRMZM2G022489,corngrass1|MaizeGDB:GRMZM2G022489,GRMZM2G022489,,GO:0010321,MaizeGDB
zma,br2|GRMZM2G315375,brachytic2|MaizeGDB:GRMZM2G315375,GRMZM2G315375,,GO:0010329,MaizeGDB
zma,de18|GRMZM2G091819,defective18|MaizeGDB:GRMZM2G091819|yuc1,GRMZM2G091819,,GO:0010342,MaizeGDB
zma,asc1|GRMZM2G140633,asceapen1|MaizeGDB:GRMZM2G140633,GRMZM2G140633,,GO:0010375,MaizeGDB
zma,bde1|GRMZM2G160565,bearded-ear1|MaizeGDB:GRMZM2G160565|zag3,GRMZM2G160565,,GO:0010451,MaizeGDB
zma,zag1|GRMZM2G052890,Zea AGAMOUS homolog1|MaizeGDB:GRMZM2G052890,GRMZM2G052890,,GO:0010451,MaizeGDB
zma,c1|GRMZM2G005066,colored aleurone1|MaizeGDB:GRMZM2G005066,GRMZM2G005066,,GO:0010468,MaizeGDB
zma,fht1|GRMZM2G062396,flavanone 3-hydroxylase1|MaizeGDB:GRMZM2G062396,GRMZM2G062396,,GO:0010468,MaizeGDB
zma,myb2|AC203535.4_FG001,myb transcription factor2|MaizeGDB:AC203535.4_FG001|Zm1,,,GO:0010468,MaizeGDB
zma,myb38|GRMZM2G084583,myb transcription factor38|MaizeGDB:GRMZM2G084583|Zm38,GRMZM2G084583,,GO:0010468,MaizeGDB
zma,txln1|GRMZM2G015730,taxilin1|MaizeGDB:GRMZM2G015730,GRMZM2G015730,,GO:0010621,MaizeGDB
zma,p2|GRMZM2G057027,pericarp color2|MaizeGDB:GRMZM2G057027,GRMZM2G057027,,GO:0010628,MaizeGDB
zma,bt1|GRMZM2G144081,brittle endosperm1|MaizeGDB:GRMZM2G144081,GRMZM2G144081,,GO:0015217,MaizeGDB
zma,mcf1|GRMZM2G161299,mitochondrial carrier family protein1|MaizeGDB:GRMZM2G161299|CoAc2,GRMZM2G161299,,GO:0015880,MaizeGDB
zma,mcf2|GRMZM2G420119,mitochrondrial carrier family protein2|MaizeGDB:GRMZM2G420119|CoAc1,GRMZM2G420119,,GO:0015880,MaizeGDB
zma,cf1|GRMZM2G026117,camouflage1|MaizeGDB:GRMZM2G026117,GRMZM2G026117,,GO:0015995,MaizeGDB
zma,les22|GRMZM2G044074,lesion22|MaizeGDB:GRMZM2G044074,GRMZM2G044074,,GO:0015995,MaizeGDB
zma,oy1|GRMZM2G419806,oil yellow1|MaizeGDB:GRMZM2G419806,GRMZM2G419806,,GO:0015995,MaizeGDB
zma,crp4|GRMZM2G377761,chloroplast RNA processing4|MaizeGDB:GRMZM2G377761,GRMZM2G377761,,GO:0016070,MaizeGDB
zma,ptac12|GRMZM5G897926,plastid transcriptionally active chromosome 12 homolog|MaizeGDB:GRMZM5G897926|crp5,GRMZM5G897926,,GO:0016070,MaizeGDB
zma,brd1|GRMZM2G103773,brassinosteroid-deficient dwarf1|MaizeGDB:GRMZM2G103773,GRMZM2G103773,,GO:0016132,MaizeGDB
zma,na1|GRMZM2G449033,nana plant1|MaizeGDB:GRMZM2G449033|ZmDET2,GRMZM2G449033,,GO:0016132,MaizeGDB
zma,c2|GRMZM2G422750,colorless2|MaizeGDB:GRMZM2G422750,GRMZM2G422750,,GO:0016210,MaizeGDB
zma,fat2|GRMZM5G829544,fatty acyl-ACP thioesterase2|MaizeGDB:GRMZM5G829544|fatb,GRMZM5G829544,,GO:0016297,MaizeGDB
zma,oy1|GRMZM2G419806,oil yellow1|MaizeGDB:GRMZM2G419806,GRMZM2G419806,,GO:0016851,MaizeGDB
zma,fl2|GRMZM2G397687,floury2|MaizeGDB:GRMZM2G397687,GRMZM2G397687,,GO:0017038,MaizeGDB
zma,ckx10|GRMZM2G348452,cytokinin oxidase10|MaizeGDB:GRMZM2G348452,GRMZM2G348452,,GO:0019139,MaizeGDB
zma,ae1|GRMZM2G032628,amylose extender1|MaizeGDB:GRMZM2G032628|SBEIIB,GRMZM2G032628,,GO:0019252,MaizeGDB
zma,bt2|GRMZM2G068506,brittle endosperm2|MaizeGDB:GRMZM2G068506,GRMZM2G068506,,GO:0019252,MaizeGDB
zma,du1|GRMZM2G141399,dull endosperm1|MaizeGDB:GRMZM2G141399,GRMZM2G141399,,GO:0019252,MaizeGDB
zma,du1|GRMZM2G141399,dull endosperm1|MaizeGDB:GRMZM2G141399,GRMZM2G141399,,GO:0019252,MaizeGDB
zma,sh2|GRMZM2G429899,shrunken2|MaizeGDB:GRMZM2G429899,GRMZM2G429899,,GO:0019252,MaizeGDB
zma,sbe1|GRMZM2G088753,starch branching enzyme1|MaizeGDB:GRMZM2G088753,GRMZM2G088753,,GO:0019252,MaizeGDB
zma,pho1|GRMZM2G074158,starch phosphorylase1|MaizeGDB:GRMZM2G074158,GRMZM2G074158,,GO:0019252,MaizeGDB
zma,fat2|GRMZM5G829544,fatty acyl-ACP thioesterase2|MaizeGDB:GRMZM5G829544|fatb,GRMZM5G829544,,GO:0019432,MaizeGDB
zma,ccd8|GRMZM2G446858,carotenoid cleavage dioxygenase8|MaizeGDB:GRMZM2G446858,GRMZM2G446858,,GO:0022622,MaizeGDB
zma,id1|GRMZM2G011357,indeterminate growth1|MaizeGDB:GRMZM2G011357,GRMZM2G011357,,GO:0023052,MaizeGDB
zma,brk1|GRMZM5G842058,brick1|MaizeGDB:GRMZM5G842058,GRMZM5G842058,,GO:0030010,MaizeGDB
zma,cr4|GRMZM2G051637,crinkly4|MaizeGDB:GRMZM2G051637,GRMZM2G051637,,GO:0030154,MaizeGDB
zma,na1|GRMZM2G449033,nana plant1|MaizeGDB:GRMZM2G449033|ZmDET2,GRMZM2G449033,,GO:0030238,MaizeGDB
zma,c1|GRMZM2G005066,colored aleurone1|MaizeGDB:GRMZM2G005066,GRMZM2G005066,,GO:0031540,MaizeGDB
zma,myb2|AC203535.4_FG001,myb transcription factor2|MaizeGDB:AC203535.4_FG001|Zm1,,,GO:0031540,MaizeGDB
zma,emb17|GRMZM2G119691,embryo defective17|MaizeGDB:GRMZM2G119691|emb12,GRMZM2G119691,,GO:0032544,MaizeGDB
zma,hcf60|GRMZM2G038013,high chlorophyll fluorescence60|MaizeGDB:GRMZM2G038013,GRMZM2G038013,,GO:0032544,MaizeGDB
zma,dsc1|GRMZM2G117329,discolored kernel1|MaizeGDB:GRMZM2G117329,GRMZM2G117329,,GO:0032588,MaizeGDB
zma,de18|GRMZM2G091819,defective18|MaizeGDB:GRMZM2G091819|yuc1,GRMZM2G091819,,GO:0032875,MaizeGDB
zma,g2|GRMZM2G087804,golden plant2|MaizeGDB:GRMZM2G087804|bsd1|pg14|g5|v19|glk3,GRMZM2G087804,,GO:0033043,MaizeGDB
zma,sxd1|GRMZM2G009785,sucrose export defective1|MaizeGDB:GRMZM2G009785,GRMZM2G009785,,GO:0033231,MaizeGDB
zma,tdy1|GRMZM2G321778,tie-dyed1|MaizeGDB:GRMZM2G321778,GRMZM2G321778,,GO:0033231,MaizeGDB
zma,fl4|GRMZM2G353272,floury4|MaizeGDB:GRMZM2G353272,GRMZM2G353272,,GO:0033365,MaizeGDB
zma,dvr1|GRMZM2G063048,divinyl reductase1|MaizeGDB:GRMZM2G063048,GRMZM2G063048,,GO:0033728,MaizeGDB
zma,tsa1|GRMZM5G841619,tryptophan synthase alpha subunit1|MaizeGDB:GRMZM5G841619,GRMZM5G841619,,GO:0033984,MaizeGDB
zma,bip3|GRMZM2G471196,binding protein3|MaizeGDB:GRMZM2G471196|ZmBIPb,GRMZM2G471196,,GO:0034976,MaizeGDB
zma,bzip60|GRMZM2G025812,bZIP transcription factor60|MaizeGDB:GRMZM2G025812,GRMZM2G025812,,GO:0034976,MaizeGDB
zma,bx2|GRMZM2G085661,benzoxazinone synthesis2|MaizeGDB:GRMZM2G085661,GRMZM2G085661,,GO:0036190,MaizeGDB
zma,bx2|GRMZM2G085661,benzoxazinone synthesis2|MaizeGDB:GRMZM2G085661,GRMZM2G085661,,GO:0036190,MaizeGDB
zma,bx3|GRMZM2G167549,benzoxazinone synthesis3|MaizeGDB:GRMZM2G167549,GRMZM2G167549,,GO:0036191,MaizeGDB
zma,bx3|GRMZM2G167549,benzoxazinone synthesis3|MaizeGDB:GRMZM2G167549,GRMZM2G167549,,GO:0036191,MaizeGDB
zma,bx4|GRMZM2G172491,benzoxazinone synthesis4|MaizeGDB:GRMZM2G172491,GRMZM2G172491,,GO:0036192,MaizeGDB
zma,bx4|GRMZM2G172491,benzoxazinone synthesis4|MaizeGDB:GRMZM2G172491,GRMZM2G172491,,GO:0036192,MaizeGDB
zma,bx5|GRMZM2G063756,benzoxazinone synthesis5|MaizeGDB:GRMZM2G063756,GRMZM2G063756,,GO:0036193,MaizeGDB
zma,bx5|GRMZM2G063756,benzoxazinone synthesis5|MaizeGDB:GRMZM2G063756,GRMZM2G063756,,GO:0036193,MaizeGDB
zma,brd1|GRMZM2G103773,brassinosteroid-deficient dwarf1|MaizeGDB:GRMZM2G103773,GRMZM2G103773,,GO:0040007,MaizeGDB
zma,na1|GRMZM2G449033,nana plant1|MaizeGDB:GRMZM2G449033|ZmDET2,GRMZM2G449033,,GO:0040014,MaizeGDB
zma,bx1|GRMZM2G085381,benzoxazinless1|MaizeGDB:GRMZM2G085381,GRMZM2G085381,,GO:0042432,MaizeGDB
zma,ccamk1|GRMZM2G062772,calcium/calmodulin dependent protein kinase1|MaizeGDB:GRMZM2G062772,GRMZM2G062772,,GO:0042542,MaizeGDB
zma,hex2|GRMZM2G432801,hexokinase2|MaizeGDB:GRMZM2G432801|HXK5,GRMZM2G432801,,GO:0042631,MaizeGDB
zma,hex5|GRMZM5G856653,hexokinase5|MaizeGDB:GRMZM5G856653|HXK6,GRMZM5G856653,,GO:0042631,MaizeGDB
zma,nactf49|GRMZM2G347043,NAC-transcription factor 49|MaizeGDB:GRMZM2G347043|ZmSNAC1,GRMZM2G347043,,GO:0042631,MaizeGDB
zma,fl2|GRMZM2G397687,floury2|MaizeGDB:GRMZM2G397687,GRMZM2G397687,,GO:0042735,MaizeGDB
zma,emb2|GRMZM5G884466,embryo specific2|MaizeGDB:GRMZM5G884466|emb8522|1PPR8522,GRMZM5G884466,,GO:0042793,MaizeGDB
zma,et1|GRMZM2G157574,etched1|MaizeGDB:GRMZM2G157574,GRMZM2G157574,,GO:0042793,MaizeGDB
zma,baf1|GRMZM2G072274,barren stalk fastigiate1|MaizeGDB:GRMZM2G072274,GRMZM2G072274,,GO:0042803,MaizeGDB
zma,ppr5|GRMZM2G025409,pentatricopeptide repeat 5|MaizeGDB:GRMZM2G025409,GRMZM2G025409,,GO:0043489,MaizeGDB
zma,txln1|GRMZM2G015730,taxilin1|MaizeGDB:GRMZM2G015730,GRMZM2G015730,,GO:0043522,MaizeGDB
zma,hcf106c|GRMZM2G151529,high chlorophyll fluorescence106c|MaizeGDB:GRMZM2G151529,GRMZM2G151529,,GO:0043953,MaizeGDB
zma,hk1|GRMZM2G151223,histidine kinase1|MaizeGDB:GRMZM2G151223,GRMZM2G151223,,GO:0044373,MaizeGDB
zma,hk2|GRMZM2G471529,histidine kinase2|MaizeGDB:GRMZM2G471529,GRMZM2G471529,,GO:0044373,MaizeGDB
zma,hk3|GRMZM2G158252,histidine kinase3|MaizeGDB:GRMZM2G158252|hk3a,GRMZM2G158252,,GO:0044373,MaizeGDB
zma,bx10|GRMZM2G311036,benzoxazinone synthesis10|MaizeGDB:GRMZM2G311036|bx10,GRMZM2G311036,,GO:0044550,MaizeGDB
zma,bx11|GRMZM2G336824,benzoxazinone synthesis11|MaizeGDB:GRMZM2G336824|bx10b,GRMZM2G336824,,GO:0044550,MaizeGDB
zma,bx12|GRMZM2G023325,benzoxazinone synthesis12|MaizeGDB:GRMZM2G023325|bx10c,GRMZM2G023325,,GO:0044550,MaizeGDB
zma,bx2|GRMZM2G085661,benzoxazinone synthesis2|MaizeGDB:GRMZM2G085661,GRMZM2G085661,,GO:0044550,MaizeGDB
